label,body_text
n,is having a little boy!
n,9am class for tomorrow is cancelled. Huzzah!
n,Love everything about going home except the traffic.
n,just scrubbed the inside of the car.  In the dark.  With the mosquitoes.
n,"Almost forgot it was Sunday night...yay for new Venture Bros. eps!  (My preciousssss...)  But DUDE, who saw the Metalocalypse season premiere?  When that ""surprise thing"" happened I literally screamed in joy (woke up my dad, lol)!  Maybe semi-expected but still, WOOT!"
n,wishes it was December 17th sooner :(
n,"charlatán, -tana n, mpl -tanes  1 : chatterbox"
n,is wondering if I have enough room in my passport for this trip...do I have enough time to get pages added?
n,is coming back
n,My most awesome friend just surprise-attacked me with a present of a dark chocolate bacon bar...drool. Best. Moment. Ever.
n,"doing freaking laundry, in and out of the apt."
n,My first English department meeting; I was expecting fisticuffs
n,is serverely disappointed about what he just learnt.
n,thinks the Indians might be taking the humble food fight a little too seriously... http:////news.bbc.co.uk//1//hi//world//south_asia//8119591.stm
n,"""*PROPNAME* Teaches Trying?"" *PROPNAME*, sometimes in your ceaseless effort to provide a slightly more depressing take on various topics, you come up with a bit of a stretch."
n,great weekend so far: friday enjoyed meeting wonderful ppl I had not seen for a long time.. yest night wonderful time in malta.. now realllyyyy looking forward to later on today :) (will get working to finish work asap & enjoy my sunday afterwards)
n,doesnt think you're beatiful she thinks you're beyond it.
n,has bangs
n,About to go open source because Windows is <random expletive>.
n,lernas Esperanton!
n,No School Again!!!
n,"Gah, bus schedules are confusing! *scratches head, which then explodes*"
n,Some movies plan piss me off. http:////www.examiner.com//examiner//x-24676-Gainesville-Film-Industry-Examiner~y2010m1d13-Anger-In-Celluloid
n,hasn't been outside yet today but is now going to post a letter to one lucky recipient!
n,"Lord *PROPNAME* may have been a complete cad, but he could sure put pen to paper. (Still not studying as hard as I should be... can you tell?)"
n,yay!! im finally goin 2 c avatar :D
n,omg...finally got the next twilight book...yay!!
n,is watching LOONEY TUNES!
n,i'm amazed :)
n,just got back from camping.  I feel so disgusting...
n,bah. this always happens. ah well. thinking about making blueberry muffins.
n,just got back from a Shiva.
n,Damn... StumbleUpon has stopped working.
n,My prediction for the upcoming NFL season: Fuck *PROPNAME*.
n,is excited for July 3rd.
n,"Happy Halloween all! Stuck @ home recuperating from totaling my fuckin car yestermorn-they're right, it DOES hurt more the day after-but ""I'M NOT DEAD YET!!"" Great time last night tho-celebrating LIVING. Thanx to all who made it possible & who made it awesome! Yay Dethklok show, Asylum, & some fucking wonderful humans, including my rockin' friends & lotsa cool folks I met last night. *hugs the world, retreats to bed*"
n,i am now replacing my highly original baseball status with one about women's tennis: jelena jankovic thinks she's the number one tennis player?  i'd love to try whatever she's on
n,is moving today. I've had to move 7 times in the last 4 years... At least my U-haul platinum membership is coming in handy.  :-//
n,"I couldn't focus and *PROPNAME* was really annoyingly antsy, so we decided to take a walk and we both feel much better.  Now shower and memo-writing time..."
n,Lakers: Raised to the 5th Power
n,How many licks does it take to get to the center of your universe?
n,Got a painful reminder of why I REALLY dislike my little sister...and why I have to keep my room locked at all times...
n,has a fair idea of how to manage the 2.5 kids cliche... She just needs a very strong gentleman named *PROPNAME* and thriteen wet napkins.
n,The best winter holiday season of my life has concluded
n,"needs help. Is my artist name ""*PROPNAME*"" or ""*PROPNAME*""?"
n,on my way to 60 degrees and rainy. yay.
n,1 more exam... and finishing a take-home.  It's almost over.
n,"put in work again last night at the Pig N Whistle. Thakns to those who came.  Next week, he should be hosting."
n,"Well we are on hold until next Wed. Both CASA and CPS are demanding current prescription records all though they have through the last court date and did not request these until yesterday. *PROPNAME*'s theropist did not show either, but he is being supenaed for Wed."
n,This unconformity is conformity.
n,"""...when will the GSS end? is BOSE headphone part of the GSS? wanna get one with my pay...when i get my pay..."""
n,"can't believe how many restaurants and stores didn't have their flags at half-staff today!  How can you possibly forget what today is, especially if the building right next to you has theirs at half-staff?  9//11 <3"
n,is sick
n,"Doing enough work to compensate for being in Atlanta Thursday & Friday...blehhhh.  (Still at work at frickin' midnight!)  But the trip, the company & the brief respite from LI will be soooo bloody appreciated."
n,sees further reason that college football needs a playoffs.  fuckin eh.
n,season 3 of dexter is keeping it pretty real
n,BUBBLES!!
n,off to gaslight for brunch then south end open studios to be artsy fartsy...........actually more artsy less fartsy.
n,"would like to remind everybody that we live in a multicultural society composed of more than just Christians, that this country was NOT built off of Christianity (in fact, many of our Founding Fathers were Deists, not Christians) and the only ones keeping Christ out of Christmas are the people who insist on filing lawsuits for not saying ""Christmas"" instead of spending their time caring for others!  Happy Holidays!"
n,"""Every generation had its socially-conscious youth: flappers, beatniks, hippies, punks... Today we have hipsters, but instead of contributing largely to a social cause, they're just a bunch of pretentious pricks."""
n,"thinks that sleep is a good idea and who ever invented sleep deserves a cookie. a big cookie. with chocolate chips. fresh from the oven. back to my point, sleep = good."
n,"Got a pair of degu's last night, already causing issues! They are uber cute though."
n,has officially deleted her bebo page
n,"has finally ended orientation!  That was fast...  Perspectives in Social Science, Historical Methods, and Early Modern England will be my classes this quarter, it seems."
n,stayed at Incredible Pizza for 5 1//2 hrs yesterday and I'm about to do it all over again today (its so great having kids)...Happy Birthday *PROPNAME*!
n,hmm this ice lolly tastes of strawberry n apple flavored coolant -.-
n,9:02pm V102...CABIN FEVER 2!!!!! Anyone is welcome to come...if you think you can handle it!!!!!!!!
n,"""look not from the mind, but from the soul. For the life that is coming is already before us, waiting to open up the world. just look more closely. find the eyes to see."""
n,nakakuha na jud ko ug beta key! salamat *PROPNAME*. :D
n,grilling and good beer. A pretty awesome way to spend a saturday night
n,"can someone explain to me how keith can misspell ""beginner"" and ""hear"" but can then use asphyxia correctly in a sentence?"
n,hoping those leaving a safe trip and a lurvly Thanksgiving break.  Only a couple more hours to go!!!  XD
n,Sick and tired. Literally.
n,"""How about a nice game of strip Global thermonuclear war?"""
n,"computer's broken :( worrying about how many important files I may lose. in brighter news, walked my rabbit around the neighborhood on a leash today."
n,has got to find someone in LA who can twist dreads.  Help!
n,I hope the survivors in Haiti receive aid quickly...
n,"Apparently ""California Institute of Technology"" is too long a name for MIT Graduate Admissions."
n,doesn't know what to do for some people for Christmas!  D:
n,"had enough of this memo today, almost done! Reading a good book until sleep... Can't wait until home on Tuesday... It's going to be a great week!"
n,now that i've been released from the clutches of retail it's time for some friends and family.  merry xmas eve peeps
n,Anybody have pictures of jordan and I from todays spirit day?
n,Courage the Cowardly Dog is on!
n,"""she only drinks coffee at midnight. when the moment is not right, and her timing is quite, unusual."""
n,"two fire trucks just pulled up to the apartment building across the street. I'm assuming//hoping it's not an extremely urgent matter because the firemen weren't exactly running into the building, more like moseying..."
n,haha... too bad I don't know my own schedule... let's try work till 6:15 then something with the fiance :)
n,Well... my elaborate surprise plan to take *PROPNAME* to see *PROPNAME* for his birthday has been canceled due to the weather.... but I'm still looking forward to the snowy weekend and we're just going to have to wait until April to see *PROPNAME*.  :)
n,And *PROPNAME* are rocking it out to Aaliyah
n,where r u God?
n,and the day he gave *PROPNAME* one more chance.
n,will engage his brain before asking anyone if they are free on the 14th of February in future ://
n,really wants to see Avatar...tomorrow...night... hint hint ;)
n,"No, I'm sorry; a manometer is not a device that goes off when *PROPNAME* is nearby."
n,is stuck at work this fine saturday afternoon.
n,SCHOOL'S CLOSED BIATCH!!!!!!!!!!!!!!!!!!!!!!!!!!!
n,Can't go back to STA til Thursday cause of the stupid FLU!!!
n,MERRY CHRISTMAS!
n,<3's my friends
n,had a really great day at nan howarth's with the whole family yesterday :) now off to nanna and poppi khoo's today YAY :)
n,we've all done things that we are ashamed of...if anyone saw kanye on leno tonight well...he's not sooooo bad. :-)
n,wants a fat little shetland pony who will complete missions for me...
n,AHHHHHHH!!!!!!! exam 2moz!!!!!! :O
n,can't remember the name of that agility school in WV and can't find it on the Internet!  Anyone else remember?  Dad or MJ?
n,currently addicted to the latest Wilco album
n,wishes everyone a happy first day of classes yayyyyyyy!
n,Hates *PROPNAME* for starting her on this damn farm town app.  You all must stert playing now and give me gifts! And mafia wars too. FML I'm a loser.
n,BEACH BALL TONIGHT!!!!!!!   XD
n,"""Libertarianism is just anarchism for rich people."""
n,is finishing up my last day at work...I'm going to miss my lil' SF AOL family
n,todays run was amazing! I made it to washington st and back in 64:00 min with very little pain in my back! XC meet tmrw @RCC in Moreno Valley
n,"Southern rap: oh, the amazing things you can do with a minimalist palette of shouts, chants, and grunts."
n,cheers to the freakin weekend!
n,wow... what a weekend
n,waiting on my darlin' to get here.  :)
n,"still waiting on ps3 and//or an iMac, but i haven't exchanged gifts with steve yet, so i'm holding out hope that it will happen :)"
n,really thinks there's NO WAY she'll finish that collage by tomorrow.  Seriously.
n,"dreading the Family Law exam tomorrow.  Last one, but ugh...."
n,yay...100 friends!
n,"For all sad words of tongue        and pen, the saddest are these, ""It might have been"" :c"
n,is back in Chicago (for now).
n,"That, ladies and gentlemen, was a season opener."
n,mended a giant American flag today and it felt Good.
n,craves enlightenment...
n,is having fun on mystery google lolz :D
n,anxious to move and thinking too much
n,justs wants to sleep but have to study and write 2 very large paragraphs... *yawns*
n,found the Wikipedia article on Common Sense vandalized; her epistemic foundation is cracked.
n,needs something witty to put as her status.
n,says hennessey and a dutch.  straight west coastin' son
n,"is very well-rested, lol."
n,told the guy behind the fish counter to gut a catfish by mimicing longitudinal write slices.
n,is thinking a *PROPNAME* movie marathon is calling her name...
n,MERRY CHRISTMAS EVERYONE!!!!!!! i hope you all have a wonderful day :D <3
n,RIP little Moon Rabbit.
n,just tested curb hopping the subaru with *PROPNAME* in SR. I laughed so hard I think I broke something
n,wants you all to come see him tonight at the Downtown Comedy Club.  I'm bringin the ladies up proper!  See you at 8 downtown!
n,Shutter Island got pushed back to February. I'm sort of thankful because that's $8 less I have to spend this semester.
n,"is in bed reading the ""cultural landscape treatment report for the gropius house, lincoln, ma""....jawohl bauhaus!"
n,"""...is hating this job..."""
n,"What's black and green and red all over?  Me after the GWAR show, YEAH! XD  Time for the sleep of a lifetime now, though...damn."
n,"Most of our platitudes notwithstanding, self-deception remains the most difficult deception. The tricks that worked on others count for nothing in that very well-lit back alley where one keeps assignations with oneself: no winning smiles will do here, no prettily drawn list of good intentions. - *PROPNAME*"
n,yay family day...but it's not even my family
n,la la la la!
n,TCIF!
n,has been put on hold but is enjoying (dancing to) the music! :D
n,On my way to get my license! Don't have a car yet though...lol
n,needs to cut back on Dragon Age.
n,ready for a new day after a disappointing evening!
n,doctor says i need a backiotomy from all this moving
n,Some people say pain can be controlled by the mind. I do not agree with these people. It doesn't mean I don't admire them though.
n,i need to write an even stupider screenplay than i did for the first round.  this will be fun
n,is ready for the show tomorrow.  Pig N Whistle like usual.
n,Bipolar and this job are like *PROPNAME* and *PROPNAME* or an articulate FOB.
n,Lovin keyshia coles new song TRUST!!!
n,"""Oh hi; I'm here from the Internet."", ""What are you doing!?"", ""Gluing Captions to your cats."""
n,can't believe shes not returning to the u of i
n,Change your language to English (Pirate). Click on the English link on the bottom of your Home page. It's pretty awesome.
n,"I was never a huge Michael Jackson fan, but for some reason I can't stop thinking about how sad I am that he passed away...  I can't believe it."
n,has had an interesting start to saturday
n,"i require 4 farmville gifts that are not one of the following trees//animals: peach, bananananana, date, passion fruit, pomegranate, lime, lemon, avocado, pig, duck, sheep, goat, or horse.  you shall be rewarded in the afterlife :)"
n,"have a merry christmas, un joyeux noel, un buon natale, feliz navidad u il-Milied it-tajjeb! for all of you who don't celebrate Christmas, may you have a great day full of peace and happiness :)"
n,What the french is this tsunami business about!?!?
n,"""Just another manic Monday""...nah, not really--if I was manic right now I'd probably be getting alot more done, lol!"
n,stop and think...
n,"If you didn't fuck my ex-girlfriend, I would still owe you three thousand dollars."
n,GABRIEL IGLESIAS!!!  XD
n,"ran, did hill work, yoga, juiced, made an egg white and spinach omelette, and payed my bills...love getting so much done before work :)"
n,doing the walk through with the landlord today. An epic battle of wills commences
n,What does the mango smoothie taste like? Does it taste like oranges?
n,Home...finally. Sooooo tired...gonna get a couple hours before work starts up again.
n,thinks he'll apply to Pigfarts for next year.
n,back in beantown after a nice vermont excursion
n,wants to sleep eight hours tonight. And so she shall.
n,R.I.P MJ
n,is off to bed nite all!!!
n,"For those of you who are just 6-7 hours away from 2010, Happy New Year//nuovo anno felice//nouvelle année heureuse etc., and for the rest of us, whether on the east or west coast, I hope it will be worth the wait :)"
n,Going home FRRRRIIIDAY! Wooo Whoo!
n,Getting my son to take a nap is like pulling teeth.
n,"For a large part of the 20th Century, Communism tried to destroy Capitalism. Now in the 21st Century, the Capitalists are showing them how it's done!"
n,is really into the Cocteau Twins and Depeche Mode right now.
n,thinks it is very cold to go out in shorts and t-shirt but is going running anyway!
n,"Thinks whoever decided to schedule a massive apartment building fire next door to our new home at this time of day(5isham) was terribly inconsiderate, no fires until at least breakfast.  Off to hose the outside of the house after being up until 2am mortaring the downstairs."
n,"MUST WORK, but the facebook demands my time!"
n,*PROPNAME* and *PROPNAME* are doing Dr. *PROPNAME*'s *PROPNAME* Songs? eeeeeeeeeeeeeeeeeeeeee!
n,4th interview: Caltech! California here I come...
n,bets you can't guess what he is doing right now. Be appropriate.
n,the hour doth approach
n,superfastinternet is beautiful.
n,CAN SOMEONE PLEASE TELL ME WHAT THE DEAL IS WITH PRACTICE TOMORROW!!!
n,"wishing my fiance a Happy, Happy Birthday!!  I love you darlin' and hope you have a wonderful day!"
n,is in Fort Wayne for Labor Day weekend. :D
n,thinks both her and her husband have sleep apnea.
n,briefing cases for property while I'm waiting for *PROPNAME* to get off :)
n,goddam it. this celebrity double thing is driving me crazy. help
n,"Went to eat some mexican food, now fixing some homemade hot cocoa and watching movies with *PROPNAME*... <3"
n,MIKE TYSON IS AWESOME!
n,"has finished watching ""Up""."
n,"apparently, cotton-top tamarins like alien music."
n,the first snow in nyc!!!!!!!!!!  afijeljaldsfjasd  XD
n,Do I party too much or do I not party enough?
n,needs someone to drink for her on Dec. 12th since I'm pregnant and can't... lol
n,razzle dazzle cafe zazzle!
n,"I know this is old news, but I don't think *PROPNAME* could be more annoying or less funny."
n,ready for Thursday afternoon when I get to go home and see my darlin'!
n,my sketch is getting done and im off to get my first tatt next monday wooo hoo
n,C-SPAN is unbelievable... The House is a zoo this morning....  Rep. Dingell is being a very unfair Kindergarten teacher over an unruly class...
n,ugh.
n,I just....I can't do this without family...friends. Anybody ?
n,"I did not get the job.  Guess I'm thankful that I'm stuck where I am, tho'"
n,wishes he had an actual bed (or even a mattress).  It'd make dealing with these suspiciously-flu-like symptoms easier.
n,is going home!
n,is back
n,"i've got troubled thoughts and the self esteem to match. what a catch, what a catch. -- the music video is delightful =]"
n,"s entire day.. maybe even entire life.. is dependent on who wins this dominance interaction between *PROPNAME* & *PROPNAME*. Go *PROPNAME*!!! If *PROPNAME* throws this one, I will surely be in a sour mood for the rest of the week."
n,"Hi Chicago, what's up"
n,i can haz dinner?
n,Anyone know anything about NIS Scholarships? Can explain more to me? haha...
n,"just had the most amazing weekend: 3rd Dan test went well, everyone passed with flying colors. Valentine's day was spent well in the company of the best girlfriend in the world - *PROPNAME*. What more could I ask for? p.s. Thank you to everyone who could make it out to Novi to watch me test or to celebrate at the banquet afterward - it really means a lot to me."
n,"*sneeze, cough, snort* Blech!  Trying that Airborne shit TONIGHT!  At least I'm getting the screechy car fixed today.  Now if I could only find gloves that match eachother...*wearing one black leather glove and one knit blue striped glove*"
n,going up to the halls of the mountain king to see if he has any turkey to offer. Happy Turkey day to all of you out there in the interwebs :)
n,"""And life is thorny, and youth is vain; And to be wroth with ones we love doth work like madness in the brain.""--Samuel Taylor Coleridge"
n,"is a sleepy girl... curling up in the bed with miss gigi to read a book, chatting with my love, and then sleeping as long as I want to.  I love not having Friday classes."
n,"Free your mind, Freen your thought, think outside the box, we have to restore balance in the world or we will cease to exist come on think about what is really going on in the world can we afford to be so selfish!!!"
n,aquarium date night?  ooh la la
n,"Wow, DA is tossing out achievements like crazy.  Good ones, too.  Also, I cannot type today to save my life.  I can't tell you how many times I had to hit the backspace while typing this. X-l"
n,"Sunday wasn't quite as awesome, but it was still a good day :P"
n,"we take life, we make life and now we must feast on the ones we love"
n,This...day...is...so...slowwwwww
n,the teeth are rebelling
n,is tired of being sick. Death to all swine.
n,is stealing his net by the lake
n,"MR. FROSTY, that is the grand finish of a good summer."
n,"The Headline Reads ""The Defendant Hangs But The Jury Doesn't"""
n,is watching the Dog Whisperer where an aggressive Chihuahua rules all the pit bulls at a pit bull rescue!
n,"About to go to bed so I can get up early to check out a car tomorrow morn...*crosses fingers* hope this one pans out; the longer I'm trapped, vehicleless, the more likely I am to go completely bloody mad!"
n,This is not relevant to my interests.
n,GO HOUSE CLAVER!!!!!!!
n,And IIIIIIIIIIIIIIIIIIIIIIIIIIIIIIIII-e-IIIIIIIIIIII will always love Noodles.
n,well dish n' dat happy hour was a bad idea :)
n,"should spend less time writing chapters for the story she'll never finish, and try reading more books. Preferably, during the daytime, and not at 3:00 AM."
n,"I am soooo good, but still depressed. tinu.od jud .di nga pointless ang pag lunod sa imo sorrows kai kahibaw ghapn siya mu langoy. :c"
n,i have Serenity in Blue-Ray. Its really really cool.
n,Stop the violence and start the revolution-Talib
n,"What sad news for the Gator nation today, the resignation of Urban Meyer. Our prayers will be with Coach Meyer and his family."
n,I lahk the cut o' yerr jib...*licks teeth creepily*
n,Sweet respite... *snooze*
n,feels absolutely great =D
n,"Tahtako is small and no one speaks English, but the people are friendly!"
n,current favorite song: Chainside - I Would Die For You (Club Mix)
n,they call me MR. PIG!!!! AHHHHHHHHHH!!!!!!!!!!!! i love the lion king
n,la di da di i like to party i like to love so i don't bother nobody...
n,"Anyone want to pull some strings so I can get into grad school? Also, anyone want to buy my house so I can go to grad school?"
n,My firstborn turned 21 years old today.  :}
n,"hates it when she buys stuff at one grocery store, then goes to another store for something the original store didn't have, and finds that all the stuff she did buy at the first store costs less at the second store. Ugh."
n,loves the sun!!!!! <3
n,hungry and got no food but it is cold out so I don't want to go out to get it! Instead I plan to put Safety Dance on repeat. yes yes i will be fed by the power of dance in a strange medieval town
n,cuz lately im not dreamin so whats the point in sleepin? its just that at night i've got nowhere to hide.  --love me some jack's mannequin =]
n,officially EMPLOYED!!!!! YEE!!!!
n,is excited that *PROPNAME* and *PROPNAME* will be in Denver soon!
n,Woop! Booze Haul...
n,"Just uploaded photos. Wow, that ball was fun..."
n,Should probably go to sleep soon..
n,cannot believe some people!!! you do nice things for someone and they take you for granted! well this is the last straw for me NO MORE will i help this person!
n,slept in like nobody's business today. makin biscuits.
n,"starts his job tomorrow.  Goodbye Freetimesville, hello Moneytown Station!"
n,loves the anti-steroids commercials during major league baseball.
n,", after this weekend, kind of sort of maybe feels like she MIGHT want to move back to the IE..."
n,is making soup!
n,so wish i had the time to watch the Steelers stomp on the Bears
n,"civ pro outlining and watching The Pelican Brief... and before you think ""she shouldn't be watching a movie"".... it's a movie about the law and a law student, it definitely qualifies as studying in my book.... :)"
n,Rejected! The dance was fun last night although it didnt end how i hoped it would. MC turned my offer down
n,is enjoying re-connecting with colleagues at the resident reunion in Dallas...
n,Hates that he gets home from choir at 9:30 or 10:00 and glee doesn't go up online till about 1 am ><
n,Anyone know where I can get UV Paint cheapish not from Amazon?
n,"""Friends, you shall drip rubies. You'll soon drip precious rubies."""
n,found his wallet.
n,is watching District 9
n,gypsies have carried the furniture off into the night
n,*PROPNAME* and *PROPNAME* are officially the two most awesome people ever :)
n,off to shanghai
n,doesn't want to say goodbye next week.  : (
n,"is switching back to my 510 phone number and dropping the 415, send me a note if you don't have the number."
n,"am i supposed to be surprised that manny and ortiz were on the 2003 steroids list?  the much more surprising, and much shorter list, would be people playing in the past 10 years who weren't on the list"
n,Donuts.
n,"What's this song I'm hearing on the radio with sirens, screams and gunshots?  Oh right, it's ""Santa Claus is Coming to Town."""
n,"Grrrrrr. WHY am I ridiculously, awkward-moment-inducingly shy sometimes?"
n,"at long last, resuming my love affair with my favorite sexy serial killer :D"
n,Getting ready to head to jakes for punch card night!
n,http:////www.youtube.com//watch?v=Sib2L6A6xgw
n,so not a day for work... good thing I'm working nights this week... :D
n,"URGENT!!  Does anyone want to see SONIC YOUTH with DINOSAUR JR. TONIGHT at Terminal 5 in Manhattan (show starts 8 PM)??  Sean is sick and can't go so I have a FREE TICKET to the show, which is SOLD OUT otherwise.  If you're interested, drop me a text!! 631-714-9319."
n,HARDLY STRICTLY OR BUST!
n,booga booga booga!  lol love courage!
n,There is no rest for the whiny.
n,Can't sleep again.
n,"My car no longer screeches like a banshee passing kidney stones...thanks, Mr. Mechanic!  In other news, my 'simple' cold is worsening by the hour and I'm feverish...and all of the home remedies and cold meds I try are for naught!  Bah!"
n,thinks *PROPNAME* is whack as an annoucer now.
n,broke a $900 piece of equipment today. *sigh* live and learn.
n,"misses having hobbies.  Geez, law school, suck the life out of me, why don't you?"
n,just had a great evening and just loved it :)
n,"//facepalm, the person who last used this book underlined all the bold words... WHY?!  Well, that's what you get for 5% retail price. >>;"
n,back  from the car wash it was tiring!!
n,what is on my mind... not much... it is retreating from the coming tide of homework...
n,"saw pictures of his brain slice by slice. Has mild brain damage from his headaches and migraines, non-lethal so, !!!!!! happy!!!!!!!!!"
n,"Hey all!  My American Phone is officially off!  Don't call or text it anymore, k?"
n,wishes her apartment had a heater :(
n,has to start planning his thesis...
n,"I have never changed my facebook pic ever, that should be a record right?"
n,Damn You Oliet.
n,"has been watching a ton of disney movies instead of getting anything done...on that note, Aladdin is still my favorite in terms of songs and I <3 how all the female characters are so headstrong"
n,Statistics show that people who have the most birthdays live the longest!
n,One month without a cigarette!!!!!!!!!!!!!!!!!!!!!!!!!!!!
n,is excited about seeing *PROPNAME* tonight and going on the boat cruise!
n,shout out to the Nobel Peace Prize Committee.  Yes we can!
n,is just here.
n,"stayed home from work to take care of her hubby. By the way, the yorkie babies are so ADORABLE!"
n,Err:520
n,"His destructive programming is taking effect. He will be irresistibly drawn to large cities, where he will back up sewers, reverse street signs, and steal everyone's left shoe."
n,"s gf likes everything, apparently."
n,10 inches of snow within 4 hours. whoa!
n,"Dear God, I know you've got a lot going on with Jesus' birthday coming up and all, but I need you to take this Civil Procedure exam for me in the morning.  I know you take all of my exams for me, but I really need ya in an extra special sort of way for this one. Oh and  one more thing, please hold off the snow until I can make it home...."
n,Hangin' with the Sadie-lady.
n,Go Navy!
n,i better pay the library 3.60 or the man is coming to my house
n,loves friends that help clean up the party. And has pretty great friends in general.
n,MERRY CHRISTMAS!
n,is gonna stay awake all night. Then I should be able to just pass out at 9 PM tomorrow (today).
n,"annotated indexes,."
n,"has been awake for way too long, listening to music way too loudly."
n,snowing in Richmond...
n,"Sobering up Tonight, from a 2 week drinking spree!"
n,is nearing the end of his time in Egypt. Watch out Europe because here I come.
n,wonders why my coworkers always want to drink on my running days...
n,"got a jersy from *PROPNAME*, a clean car from her mother, and a free portfolio from her sister! Not too shabby for the unexciting 22nd birthday. :D Thank you everyone!"
n,off to the mountains to visit the peeps!
n,"Hamlet: And therefore as a stranger give it welcome. There are more things in heaven and earth, Horatio, Than are dreamt of in your philosophy. Hamlet Act 1, scene 5, 159–167"
n,"For all sad words of tongue        and pen, the saddest are these, ""It might have been"""
n,wants to escape
n,is in Indiana for the weekend! <3
n,Just realised he missed the aerial class start :| Thought it was next week it started DOH!
n,"New Bones yesterday, new Soup and Dog Whisperer tonight, and new Simpsons and Family Guy Sunday!  And I've brought my science grade up from an 84 to a 91!  WOOOO!"
n,"Whoa... way too sleepy, way too early... Cookies and hot chocolate time.... :)"
n,"(continued from above) And rot inside a corpse's shell The foulest stench is in the air The funk of forty thousand years And grizzly ghouls from every tomb Are closing in to seal your doom And though you fight to stay alive Your body starts to shiver For no mere mortal can resist The evil of the thriller (Into maniacal laugh, in deep echo)"
n,yes yes what a fun thing....
n,"New Year's resolutions... why wait until January? Screw that, December is MY month! I will exercise daily. I will not fall asleep randomly without brushing teeth (eww). I will clean my room weekly. I will not save files with names like 'adsvdsq.' I will finish all tasks by 75% of the deadline. And for motivation, I will move $100 from my checking to my savings account each time I fail! Go go self-improvement!"
n,"Holy shit, we're buried in under Lots of snow!  No escape.....  argh... the snow.. Oh god. a transformer just exploded.."
n,is moving yet more wood!
n,time for more school..in Japan!!
n,Thank you everyone for the birthday wishes and the cards. You guys made last week special. :)
n,is amused at the universe today. *cracks up*
n,870//900 Math GRE
n,"apparently the mysterious ""*PROPNAME*"", who allegedly works for my company decided to order more stuff for me from some office supply company. I'm supposed to get 4 more packages tomorrow... hmmmm.... i almost have enough to build an epic fort!!!"
n,YANKEES WOOOO
n,The wise speak only of what they know.” ~ J.R.R TOLKEIN
n,is not doing the chores that need doing. -_-
n,"""In my days, we played soccer in the minefield."""
n,kindly thanks everyone who wished him a happy birthday!
n,is still patiently waiting for 9
n,Merry CHRISTmas! Much blessings and love~~~
n,passed out while reading about narcolepsy yesterday...
n,realizes that she has friends on Facebook that she doesn't remember how she met... is that wrong? Discuss:
n,this whole not really traveling in January was the worst idea ever
n,Thinks this is awesome. http:////www.alternative-energy-news.info//ultra-lightweight-bendable-batteries//
n,thanks 4 all d greetings guys.. did have a happy birthday :) hope all of you have a good day
n,"just cut *PROPNAME* trying to give her a little trim... :(  I'm taking it worse than she is... poor baby...  Now *PROPNAME* and I are going to grab us a bite to eat, then I'm trapping him in my apartment cuz he's not allowed to leave tomorrow."
n,Home after two rehearsals back to back... whew time for some relaxation then a nice long sleep :)
n,"HOUSE! HOUSE EVERYONE, HOUSE!"
n,"is more wag, less bark today."
n,I still think people that can't stack baskets properly are idiots.
n,When the *#@% is Facebook going to create a DISLIKE button??!
n,"""Hope in reality is the worst of all evils because it prolongs the torment of man.""--Friedrich Nietzsche ---------------------------------------- Yeah, fuck hope.  Let's try action!  Control what you CAN control.  Determination burns within me again."
n,"i hate to say anything that might offend my facebook peeps, but paranormal activity sucks beyond the telling of it.  i cannot remember ever being this disappointed in a movie"
n,"*PROPNAME* to her brother: why do you have a skull? *PROPNAME*: yeah, I have a skull.  It's from upstairs."
n,"I did that shit with spasms, AND after 8 shots of espresso today. WHO DA MAN ?? Beauty school, here I come...right after this next Criminal Minds. <3"
n,is doin it.
n,has only the steelers left until march madness.
n,I now have a master's degree - ABT (all but thesis)!
n,Doing two shows this week. Tuesday night at 9pm at 1982 and Thursday Night at 9pm at the Clarion Inn.
n,this is the best morning ive had in such a long time! im loving it!
n,Greatly dislikes the USPS. They damaged my christmas card :(
n,"needs to stop stressing over her personal stuff. Homework beckons with a bejeweled, smirking claw, and I must answer, tethered by iron to the responsibilities of real life."
n,is one of the unlucky ones that has to work today.
n,goodbye new york
n,*PROPNAME* Fails.
n,hopes to play Surrealist Games with you tonight. Moustache required.
n,"""You don't seem to annoy me as much as usaul, but are you sure thats a deficite??"""
n,"well, my kid and *PROPNAME* are better now..... just waiting for it to hit me..."
n,I don't know what's worse... Constitutional Law or having it at 8:40?
n,is going to go visit the homie locked up in the joint.
n,"hapit ko naligsan sa truck, usa ka dako nga truck, hapit ko naligsan sa dako nga truck sa CNU. hahaha :P"
n,Pewter City Gym Rocks! (with grund type pokemon)
n,is having a movie night with my man!!! :)
n,IT'S 4M AND I'VE BEEN LYING IN BED FOR 2 HOURS. RAAAGEE
n,monday morning why do you come on so strong?
n,FLEW A KITE WITH HER FEET TODAY AND IT WAS 100% AWESOME.
n,is at home on her first scheduled day off. And I'm bored out of my mind.
n,Has self-diagnosed with Vestiphobia.
n,is going on a road trip to CO! wish me luck
n,"La~st Christmas, I gave you my heart.  The very next day, you gave it away... This year, to save me from tears, I'll give it to someone special."
n,"wahhhh,. di na ko. hurot na jud ako kwarta aning AI. huhuhu"
n,"A bag o' weed, A bag o' weed. Oh, everything is Better with a bag o' weed."
n,weeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee 2010!   Welcome to the future!
